Var1,ASG1_RPN4,CAD1_YAP1,CAT8_YPR015C,CBF1_HAC1,CBF1_MAL33,CBF1_SUT2,CBF1_TYE7,CIN5_YAP6,CST6_MAL13,CUP2_HAA1,CUP9_RPN4,CUP9_TOS8,DAL80_GZF3,DAL81_UGA3,DOT6_TOD6,ECM22_SIP4,ECM22_UPC2,ECM23_GAT3,ECM23_GAT4,FKH1_FKH2,FKH1_HCM1,GAT1_GLN3,GAT1_GZF3,GAT3_GAT4,GAT4_HMO1,GIS1_RPH1,GLN3_GZF3,GLN3_HAA1,GLN3_ISW2,GLN3_MIG1,GLN3_RIM101,GLN3_ROX1,GLN3_SUM1,GZF3_STB5,HAC1_RPN4,HAC1_SNT1,HEL2_RPN4,HMO1_ROX1,ISW2_RPN4,ISW2_STB5,LYS14_RPN4,MAL13_MAL33,MET28_YRR1,MET31_MET32,MIG1_MIG2,MIG1_MIG3,MIG1_RPN4,MIG1_STB5,MIG1_YGR067C,MIG2_MIG3,MIG2_YGR067C,MSN2_MSN4,MSN2_PPR1,MSN2_YAP1,NHP6A_NHP6B,NHP6B_PHO2,NRG1_NRG2,NSI1_RPN4,PHO2_YOX1,RGM1_USV1,RLM1_SMP1,RPI1_ZAP1,RPN4_SNT1,RSF2_TDA9,SIP4_YER184C,SNT1_SPT2,STB4_YAP1,STP3_STP4,TDA9_YGR067C,YFL052W_YPR196W,YHP1_YOX1,YRM1_YRR1,CAD1,HAC1,HEL2,MET31,NHP6A,NRG2,NSI1,RPH1,STB5,TDA9,YAP1,YER184C,YGR067C,YPR196W
r_3804,-4.11834957985217e-15,0,-1.54850514099347e-12,0,0,0,0,0,0,0,0,0,0,0,1.05689295163894e-12,2.05711606456749e-13,0,2.7580152069795e-27,0,0,-5.6006329172794e-13,0,2.77227481007265e-13,0,5.77506580656001e-13,0,0,2.14828526566163e-13,0,0,0,0,0,0,0,0,0,4.11423212913498e-13,4.46890186014179e-13,0,0,0,0,0,0,1.25720525457355e-13,0,0,1.18484552975811e-29,0,0,1.02855803230246e-13,0,0,2.26320169085778e-13,-1.54433100660832e-13,0,2.05711606456965e-13,3.64284060866976e-13,0,0,-7.82430717551083e-13,-2.18277825664476e-13,0,0,-2.17827357688567e-13,0,0,2.28101431554787e-13,0,1.744374470837e-13,0,0,0,0,-2.05711606456749e-13,-1.02855803228375e-13,0,0,-7.76485910491605e-13,0,-3.15082804973584e-13,0,-2.22332757208398e-13,7.19990622598622e-13,0
r_3805,0,0,-2.64179284703313e-13,-4.11423212913498e-13,0,1.02855803228375e-13,-2.05711606456749e-13,2.51640318889071e-12,0,5.6178848622737e-13,-6.17134819370247e-13,6.71139909730774e-14,0,3.52209831391914e-13,0,0,-1.13727963084941e-28,0,-1.05140287185543e-13,3.33933160494287e-13,-3.52043243227208e-14,0,0,-5.11775833882236e-28,-1.02855803228346e-13,-2.16050049901564e-13,0,1.52355070998994e-13,0,-1.97442195517514e-12,0,1.04045681987099e-13,-1.51182313865672e-13,-3.08567409684439e-13,-1.42325484649615e-27,-2.53062376205107e-14,0,0,2.34129290202127e-13,1.09326773792214e-13,1.02855803228375e-13,-3.2429013948224e-14,-1.34190807836017e-13,0,4.64405720568681e-14,0,0,0,-1.02855753706685e-13,0,-4.11423212913498e-13,-6.41243747058133e-24,1.51182313865672e-13,5.34077151774074e-16,3.56893920322421e-13,0,-7.96816877919774e-15,-2.05711606455324e-13,-5.89287308110876e-19,-1.685675868845e-24,0,8.46764888216009e-13,0,-2.54038117094047e-13,-3.14121415256528e-13,0,0,7.33001343786155e-15,0,2.05711606456749e-13,1.0285580322825e-13,-3.91226877359477e-13,6.31794846245957e-14,2.05711606456749e-13,-4.10683522566165e-19,2.21499973775738e-27,0,4.66405474940376e-32,4.75937963794033e-13,0,2.38931155565168e-13,0,1.04981629203575e-12,-1.02855803228375e-13,2.60240899047826e-13,3.08567409685124e-13
r_3806,0,0,-8.03994684183036e-13,1.53462347218311e-12,0,0,2.05479086685309e-13,3.63993327394377e-26,0,0,5.81964705460623e-13,-2.38934157369048e-13,-2.05711606456749e-13,-2.49354028163539e-13,2.14344882555505e-12,0,0,-7.19455561177947e-27,0,0,-5.34077151774216e-16,-3.57698413451171e-13,0,0,1.02855803228358e-13,-5.34077151773626e-16,0,4.95940908574838e-25,1.39442196796503e-12,0,-1.73589284663004e-13,0,3.88650129205116e-13,2.82842976845859e-13,3.63825456969944e-27,8.96364906163671e-14,4.86813310852352e-13,0,0,-2.52435015336783e-13,0,7.64421507952022e-14,-8.86060360334564e-13,0,8.1658179964242e-13,1.00407912252083e-13,0,4.43319669556081e-13,2.0571155693506e-13,-7.25142956918485e-28,9.09983318485941e-28,0,-2.14396248373163e-13,-5.340771514226e-16,-1.01236585481848e-12,1.00954276342408e-13,0,1.50029745772583e-12,5.89287307477717e-19,-4.53349133861946e-13,0,0,4.35707286597154e-13,-6.23096799480104e-13,6.65898184015305e-13,0,-2.93331310873967e-14,0,0,-1.07572670509407e-29,4.26688237657871e-13,-6.18565340119628e-13,-4.57283002347871e-13,-3.62236390630873e-13,0,0,2.05711606456749e-13,-6.55865367714538e-13,-1.10278603409015e-25,-4.02965935153079e-13,5.68739574053713e-29,2.05711606456749e-13,0,2.84369787026857e-29,7.00638999798287e-14,0
r_3807,0,0,0,-5.06065439899365e-13,2.17786272674348e-13,-3.64560860578535e-13,0,-1.14817171677951e-25,2.49641968782086e-13,1.02855803228363e-13,-3.27427976366837e-13,6.39183539450862e-13,0,0,-1.31165313162606e-12,0,2.83639258097705e-29,0,1.05140287185437e-13,-1.22480981259091e-13,0,7.57720452637652e-13,0,7.12702115006288e-13,0,0,9.39131973737152e-14,0,0,-2.54140775255544e-26,2.3235728023364e-25,0,0,0,1.81529125182531e-27,0,0,0,1.80076892181071e-24,0,-1.02855803228375e-13,0,0,-2.76772289633171e-13,4.20013013391082e-25,3.63058250365063e-27,5.65040128018481e-29,0,0,0,-2.69238760029214e-13,-2.18577341306066e-13,0,-7.2133911626607e-13,0,-1.00954276342858e-13,0,0,0,0,1.24092175417746e-29,0,0,0,0,0,0,-1.02855803228351e-13,4.77357722202536e-13,0,0,0,-1.0095488725689e-13,0,-1.32519852330931e-12,-2.21499967089529e-27,0,-7.54590035107537e-14,-7.83010495995076e-13,0,0,0,-7.15811574024953e-13,0,-1.51946654749164e-13,9.44437706824352e-13
r_3808,0,1.02855803228375e-13,2.39659450490907e-13,-1.74371677778891e-13,0,5.78425697126448e-13,1.34423327607445e-13,-3.60918300898628e-12,-4.90864721853967e-13,-5.6681889617065e-13,4.11423212913498e-13,3.11319322441746e-13,2.05711606456749e-13,8.37427819626123e-14,1.31165313162605e-12,0,1.12683647688516e-29,4.9114724829391e-13,-9.40722955066426e-13,-1.48839628014455e-13,-6.21457802039431e-14,-2.9331708390054e-13,4.30566022271183e-13,-3.97207544702343e-14,4.25638881124621e-13,1.02855803228375e-13,0,2.05711606456424e-13,0,2.00302093962584e-12,3.34431922619453e-26,-1.04045681987013e-13,1.02855803228375e-13,7.87494493291332e-14,8.51837688387761e-14,-1.65535660583964e-13,0,0,4.1142321291295e-13,2.05711606456749e-13,0,0,0,7.10606831736203e-14,-2.05711606456749e-13,-1.26270097516276e-13,2.43937648988274e-13,-8.55302304065394e-14,-1.02855803228375e-13,-8.92981144661975e-13,-1.02855803228375e-13,0,0,0,2.44048721582561e-13,-1.0353388604068e-13,0,-5.76958873497553e-13,-2.05711606456749e-13,4.53349133862937e-13,4.51143575019981e-13,0,1.02855385785329e-13,4.11423212913498e-13,1.02855803228317e-13,0,1.16617912059093e-12,0,0,-4.11423212913498e-13,1.02855803228738e-13,2.29125900744602e-13,1.02855803228375e-13,8.91879089401147e-14,3.08567409685124e-13,0,-2.05711606456749e-13,7.36752274183374e-13,1.39566668510302e-13,-2.70355763052574e-13,0,0,5.13121937359543e-13,0,6.17134819370248e-13,-2.4687285974705e-14
r_3809,0,4.83265106372973e-14,0,1.02855803228375e-13,0,0,-1.34190807836004e-13,-2.51640318889082e-12,0,-5.6178848622737e-13,-5.81964705460625e-13,0,0,-1.02855803228375e-13,1.38983236467876e-27,0,0,0,0,-3.33933160494287e-13,0,0,0,-2.05711606456749e-13,0,2.16584127053338e-13,0,2.05711606456749e-13,0,1.9744219551752e-12,0,0,1.51182313865672e-13,0,0,-1.34190807836004e-13,-3.56893920322421e-13,0,-2.34129290202128e-13,-1.09326773792214e-13,0,-4.40131368469445e-14,1.34190807836004e-13,-1.25708919188903e-25,-5.14279016141873e-13,-5.85799814762618e-13,0,0,0,0,3.53252191017643e-13,0,0,0,0,0,-6.35477057713184e-14,-3.70703614177156e-13,0,-5.14279016139935e-13,0,0,-4.38687859209037e-13,2.54038117094047e-13,3.14121415256528e-13,0,3.13178276251762e-13,0,0,-1.91130212657622e-14,-6.82876145069827e-13,6.17134819370248e-13,2.70620179111853e-13,-2.05711606456749e-13,0,0,0,5.34077151774074e-16,5.5210983278495e-13,0,-2.38931155565168e-13,0,-1.04981629203575e-12,1.02855803228375e-13,1.20732218090073e-13,-6.16994212924371e-13
r_3810,1.36169927140144e-27,0,0,-5.45618944819731e-13,-3.44237043677375e-13,-3.16720639776288e-13,3.62066940386739e-30,0,0,-1.02855803228374e-13,9.94288341420244e-14,-1.2490452330899e-13,0,0,-7.31920880755551e-13,0,0,0,0,1.81762981537502e-13,0,0,1.04538963181443e-12,-5.93720525082341e-13,0,-1.10638065801367e-27,0,2.34350476592598e-13,-1.39442196796503e-12,0,0,0,-4.9150593243349e-13,0,0,0,4.11423212913498e-13,0,0,2.05711606456239e-13,0,0,0,0,0,1.26270097516276e-13,0,0,0,0,-3.62866441248464e-13,2.54968144501302e-13,0,0,4.11423212913498e-13,0,0,9.7517525946718e-30,5.69995667323725e-13,0,0,-5.34251424435952e-13,0,0,-6.65898184015218e-13,0,-6.00828359232283e-13,0,-4.77357722202536e-13,0,0,-5.40025140629481e-14,0,0,-1.02858350984655e-13,0,0,0,-1.78892362636683e-13,0,0,-2.05711606456749e-13,0,0,0,0
r_3811,0,0,0,0,1.26450771003027e-13,0,0,0,1.38366949843501e-13,0,0,-1.39499156045682e-13,0,0,-9.98748131734463e-14,0,0,3.17763099980115e-14,0,-5.92820002783941e-14,-3.99499252693785e-13,0,-1.47595565408561e-12,1.26450771003027e-13,0,0,-2.9962480383046e-13,-7.98128760505098e-13,0,-2.21839630026953e-12,0,0,0,-5.30250164905547e-14,0,0,9.98748131734463e-14,0,0,0,0,0,-8.70525215827354e-27,0,0,4.0540082151114e-13,0,0,0,0,7.93132026401908e-13,-3.7458957498715e-14,5.34077151774065e-16,0,0,0,0,-3.46923363594939e-13,0,5.14279016140565e-13,0,-8.89232574874391e-13,-9.98748131734463e-14,-1.99749626346892e-13,0,0,3.16983214022697e-13,-7.33001343786472e-15,0,0,5.04763009550956e-14,0,7.3362304928165e-14,2.73048481690758e-13,3.99499252693742e-13,0,0,1.99749626346893e-13,0,7.55011217935849e-15,0,0,3.71539760813191e-14,-1.34416733853878e-28,-2.99090362368565e-13,-4.26075210523366e-13
r_3812,-1.3585392893363e-27,-1.51182313865672e-13,8.28514518394851e-13,0,0,-1.41484339702289e-28,0,3.6091830089863e-12,1.02855803228374e-13,5.66818896170751e-13,4.3371074868156e-13,-5.14279016141873e-13,0,-8.37427819626124e-14,-1.31165313162606e-12,0,0,-5.22923558291915e-13,9.4072295506651e-13,1.48839628014443e-13,4.97383434372223e-13,-1.06704955285942e-13,0,0,-4.2563888112462e-13,-1.02855803228375e-13,2.05711606456749e-13,0,0,2.15375360643671e-13,1.73589284662579e-13,0,0,0,-8.51837688387761e-14,2.35396215424344e-13,-6.41217416616876e-13,0,-4.11423212915461e-13,-1.58988197576531e-13,0,0,8.86060360334594e-13,2.05711606446731e-13,-1.43031749101032e-13,7.99910809993931e-14,-2.43937648988274e-13,-3.57789439149541e-13,0,8.92981144661975e-13,0,1.06815430137663e-15,6.26798573557168e-14,7.21339116265722e-13,0,1.0353388604098e-13,7.15158745505161e-14,-2.15554900574692e-25,-3.64284060866975e-13,0,-4.51143575019982e-13,5.76719111094334e-13,0,4.11423212913498e-13,-1.02855803228376e-13,0,-1.16617912059093e-12,1.02855803228374e-13,0,2.24824627722511e-13,0,2.17534011427117e-13,4.82201177117733e-14,0,7.19990622598622e-13,0,0,-2.05711606456749e-13,-2.05711606456749e-13,6.65771586026295e-13,0,0,1.65535660584091e-13,0,-6.17134819370248e-13,-1.85248407087035e-13
r_3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040645485944326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499375976207221,0.00400536229257825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41108925954342e-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3817,0,0,0,0,0.00283388827036323,0.00200686017700992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00824013791495092,0,0,0,0,0,0,0,0
r_3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040645485944326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499375976207221,0.00400536229257825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40887551166709e-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3825,0,0,0,0,0.00283388827036323,0.00200686017700992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00824013791495092,0,0,0,0,0,0,0,0
r_3826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3845,0,0.008633962075063,0.00411403754146434,0.00300527243383278,0.00613465344657632,0.00637841995427993,0.00307881675062518,0.00509903702519064,0.00340825436217584,0.00537021381051531,0.00364119750544627,0.00413735771179138,0.00730100892952282,0.00900313198543103,0.00672808070705075,0.0081501262892473,0.00548941864797098,0.00395643750251275,0.00859505458999596,0.00765431953974521,0.00420711841963924,0.00377951524210116,0.00423255675777436,0.00553260462365069,0.00413334300663265,0.00514381854037267,0.00384078352900582,0.00508270254207988,0.00363627639701087,0.0102501254945284,0.00389797393178356,0.00386627642067819,0.00424306500446122,0.00394300545598286,0.00324338891259014,0.00382923265246982,0,0.00325915944970284,0,0.00429084381283087,0.00405292997619046,0,0.00457422697082545,0.00283437661610165,0.00448246304380995,0.00915107890546204,0.00612791938683899,0.00401004462420356,0.00368174012566373,0.00431019929503762,0.00429952338207419,0.00486070915758806,0.00516151076538727,0.00595844237420645,0.00263236944690154,0.00519546544557293,0.00430861867995158,0.00864147318795073,0.00414221260781621,0.00410166271681542,0.00753680743690765,0.00411667047057143,0.00295947450909565,0.00355824618663824,0.00427460020729627,0.00377227463339871,0.00423957080958107,0.00435104776624609,0.00419116100656751,0.00383163464727255,0.00905336974169722,0.00663012564410021,0.00912842688867407,0.00837175629351487,0.00846387995194944,0.00948762089605992,0.00433222122949425,0.00441665770362441,0.00936810051196536,0.00428515729911562,0.00759452156543464,0.00424025063873868,0.00460192533704698,0.00446757923546295,0.00409841613451904,0.0054254011015946
r_3846,0.00468060660809487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307179235175831,0,0,0,0,0,0,0,0.00478182805467461,0,0,0,0,0,0,0.00290309584970339,0,0,0,0,0,0,0,0,0,4.25165229835511e-27,0,0,0.00512448089765439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_3847,-2.30014487204294e-13,0,6.04806021934896e-13,0,0,0,-6.53572281518113e-14,0,5.78352182941737e-13,-1.46710814715458e-12,1.10346028261179e-12,0,0,0,0,3.80690169036092e-13,0,1.23231834216612e-12,0,5.97786395743467e-27,0,0,0,0,6.41171266635488e-13,0,0,0,1.1014771000368e-12,0,0,-2.9521038375189e-13,0,-4.58113183496173e-13,1.16666299471063e-12,0,0,1.22965439306979e-12,1.90507303519949e-13,0,0,6.39539244224073e-13,0,0,0,0,0,0,5.67068858374832e-29,2.74626620287777e-13,4.71645365998426e-13,0,0,0,9.78640855958161e-13,0,1.17374080242258e-12,3.14336120798851e-13,0,0,-7.4850158975479e-13,7.86075609997376e-14,0,4.71645365998426e-13,0,0,0,8.85609475175507e-28,0,-1.49913960066805e-14,9.53028390586271e-15,0,0,0,-6.0878767379537e-13,4.1060221244281e-29,0,0,0,0,0,8.4070503984481e-14,0,7.1947068125634e-13,0,0
r_3848,4.06345590320993e-13,0,7.72350171545644e-25,8.33727029526785e-14,0,0,-1.39023897071443e-12,0,5.00821929082802e-26,0,0,0,0,0,0,0,0,0,-2.40708431442361e-25,1.69052116158573e-13,0,-1.9531390027603e-13,0,0,0,0,0,0,0,0,0,-9.76569501379428e-14,-5.729026082485e-13,1.9531390027603e-13,0,2.62442157855331e-13,0,0,4.73997278750162e-25,-1.18756151446045e-24,0,0,0,0,0,0,0,-1.69732658409059e-13,0,-4.54305663323078e-13,-5.45740749184766e-13,0,0,0,7.21368173577403e-14,0,-6.10851287562377e-13,0,-1.9531390027603e-13,0,2.49561269903023e-13,0,0,9.9441391720359e-13,0,-9.82915996946877e-13,-3.27499947215274e-13,5.42200379064003e-27,0,2.43795097506537e-14,-1.06256101928479e-12,0,1.43946263913821e-30,0,1.9531390027603e-13,0,-9.12737457826399e-13,0,0,0,2.9689124679012e-13,0,0,0,0,0
